Date,"Closing Value"
1901-07-11,52.9100
1901-07-12,51.8400
1901-07-13,52.0500
1901-07-15,50.8800
1901-07-16,51.0400
1901-07-17,52.4200
1901-07-18,52.6800
1901-07-19,52.7200
1901-07-20,52.2500
1901-07-22,51.5900
1901-07-23,52.3000
1901-07-24,51.9500
1901-07-25,52.5200
1901-07-26,52.8400
1901-07-27,53.2600
1901-07-29,53.4300
1901-07-30,53.2200
1901-07-31,52.4700
1901-08-01,52.5300
1901-08-02,52.2200
1901-08-03,52.1700
1901-08-05,50.7000
1901-08-06,50.5800
1901-08-07,50.9400
1901-08-08,51.5900
1901-08-09,51.0300
1901-08-10,50.8100
1901-08-12,51.2100
1901-08-13,51.5200
1901-08-14,51.8000
1901-08-15,52.5300
1901-08-16,52.4400
1901-08-17,52.0200
1901-08-19,52.0200
1901-08-20,52.0700
1901-08-21,52.3100
1901-08-22,52.8200
1901-08-23,53.5000
1901-08-24,53.9900
1901-08-26,54.0900
1901-08-27,53.3400
1901-08-28,53.2600
1901-08-29,53.3500
1901-08-30,53.8200
1901-08-31,53.8200
1901-09-02,53.8200
1901-09-03,53.2200
1901-09-04,53.6700
1901-09-05,53.5200
1901-09-06,52.9100
1901-09-07,50.5700
1901-09-09,51.7800
1901-09-10,52.3400
1901-09-11,52.0200
1901-09-12,51.4600
1901-09-13,49.2600
1901-09-14,49.2600
1901-09-16,51.2900
1901-09-17,51.1800
1901-09-18,51.4600
1901-09-19,51.4600
1901-09-20,51.6200
1901-09-21,51.0800
1901-09-23,49.5000
1901-09-24,49.4000
1901-09-25,48.5100
1901-09-26,49.0000
1901-09-27,49.5900
1901-09-28,49.3700
1901-09-30,48.8300
1901-10-01,48.4000
1901-10-02,48.3100
1901-10-03,47.2400
1901-10-04,47.3000
1901-10-05,46.5000
1901-10-07,46.6800
1901-10-08,46.7700
1901-10-09,46.9800
1901-10-10,47.8800
1901-10-11,48.2800
1901-10-12,48.0000
1901-10-14,48.2000
1901-10-15,47.8400
1901-10-16,47.5500
1901-10-17,47.7900
1901-10-18,47.9700
1901-10-19,48.2100
1901-10-21,47.9200
1901-10-22,48.1000
1901-10-23,48.1000
1901-10-24,47.9400
1901-10-25,47.8300
1901-10-26,47.6800
1901-10-28,46.8900
1901-10-29,47.2200
1901-10-30,47.5100
1901-10-31,47.2100
1901-11-01,47.3700
1901-11-02,47.4900
1901-11-04,47.2400
1901-11-05,47.2400
1901-11-06,47.2900
1901-11-07,47.4600
1901-11-08,47.6900
1901-11-09,48.1000
1901-11-11,48.7300
1901-11-12,48.6100
1901-11-13,48.3700
1901-11-14,47.8800
1901-11-15,48.4200
1901-11-16,48.4400
1901-11-18,48.2500
1901-11-19,48.0700
1901-11-20,47.7300
1901-11-21,47.9500
1901-11-22,48.2600
1901-11-23,48.1100
1901-11-25,47.7300
1901-11-26,47.7500
1901-11-27,48.1900
1901-11-28,48.1900
1901-11-29,48.1100
1901-11-30,47.6200
1901-12-02,46.9000
1901-12-03,47.2100
1901-12-04,47.5200
1901-12-05,47.5000
1901-12-06,46.7500
1901-12-07,46.1200
1901-12-09,46.6500
1901-12-10,46.3500
1901-12-11,45.9700
1901-12-12,45.1300
1901-12-13,45.3000
1901-12-14,45.5800
1901-12-16,45.3800
1901-12-17,45.6200
1901-12-18,46.0000
1901-12-19,46.0500
1901-12-20,46.2800
1901-12-21,46.2400
1901-12-23,45.5000
1901-12-24,45.0700
1901-12-25,45.0700
1901-12-26,45.8700
1901-12-27,46.3800
1901-12-28,46.7100
1901-12-30,46.3900
1901-12-31,47.2900
1902-01-01,47.2900
1902-01-02,47.1200
1902-01-03,47.0700
1902-01-04,47.3200
1902-01-06,47.5400
1902-01-07,47.0500
1902-01-08,47.5200
1902-01-09,46.9400
1902-01-10,46.7700
1902-01-11,46.9000
1902-01-13,46.3800
1902-01-14,45.8400
1902-01-15,46.2700
1902-01-16,46.5800
1902-01-17,46.9000
1902-01-18,46.5500
1902-01-20,46.4800
1902-01-21,46.4700
1902-01-22,46.5500
1902-01-23,46.8900
1902-01-24,46.9800
1902-01-25,46.8100
1902-01-27,47.0100
1902-01-28,47.7400
1902-01-29,47.4400
1902-01-30,47.5200
1902-01-31,47.5800
1902-02-01,47.6500
1902-02-03,47.4500
1902-02-04,47.3400
1902-02-05,47.5900
1902-02-06,47.5600
1902-02-07,47.8400
1902-02-08,47.5700
1902-02-10,47.4800
1902-02-11,47.7300
1902-02-12,47.7300
1902-02-13,47.3100
1902-02-14,47.3300
1902-02-15,47.3700
1902-02-17,47.8400
1902-02-18,47.4800
1902-02-19,48.0000
1902-02-20,47.3800
1902-02-21,47.6000
1902-02-22,47.6000
1902-02-24,47.8400
1902-02-25,48.0400
1902-02-26,47.7600
1902-02-27,47.8100
1902-02-28,47.4800
1902-03-01,47.7100
1902-03-03,47.8400
1902-03-04,47.4500
1902-03-05,47.5900
1902-03-06,48.4700
1902-03-07,48.0300
1902-03-08,48.0600
1902-03-10,47.7000
1902-03-11,47.8500
1902-03-12,47.5300
1902-03-13,47.8100
1902-03-14,47.9000
1902-03-15,48.0500
1902-03-17,48.0500
1902-03-18,48.3300
1902-03-19,48.7200
1902-03-20,49.2600
1902-03-21,49.4600
1902-03-22,49.3100
1902-03-24,49.3000
1902-03-25,49.0900
1902-03-26,49.2600
1902-03-27,49.2400
1902-03-28,49.2400
1902-03-29,49.2400
1902-03-31,49.2200
1902-04-01,49.2300
1902-04-02,49.2100
1902-04-03,49.0900
1902-04-04,48.9500
1902-04-05,48.9600
1902-04-07,48.7900
1902-04-08,48.7900
1902-04-09,48.9100
1902-04-10,48.3100
1902-04-11,48.4800
1902-04-12,48.5900
1902-04-14,48.3700
1902-04-15,48.6900
1902-04-16,48.9800
1902-04-17,49.4000
1902-04-18,49.6300
1902-04-19,49.5300
1902-04-21,49.1600
1902-04-22,48.5000
1902-04-23,48.9600
1902-04-24,50.1400
1902-04-25,49.5400
1902-04-26,49.5400
1902-04-28,49.3100
1902-04-29,49.3500
1902-04-30,49.0900
1902-05-01,49.1600
1902-05-02,48.2700
1902-05-03,48.5300
1902-05-05,48.3900
1902-05-06,49.0900
1902-05-07,48.6100
1902-05-08,48.8300
1902-05-09,48.6400
1902-05-10,48.3100
1902-05-12,47.9900
1902-05-13,48.2800
1902-05-14,48.3100
1902-05-15,48.3900
1902-05-16,47.8700
1902-05-17,47.5100
1902-05-19,47.4200
1902-05-20,47.8600
1902-05-21,48.2500
1902-05-22,48.2600
1902-05-23,48.6700
1902-05-24,48.9500
1902-05-26,48.6900
1902-05-27,48.5300
1902-05-28,48.5000
1902-05-29,48.6600
1902-05-30,48.6600
1902-05-31,48.6600
1902-06-02,48.5400
1902-06-03,48.4700
1902-06-04,48.3200
1902-06-05,47.8500
1902-06-06,47.9500
1902-06-07,47.9800
1902-06-09,48.1100
1902-06-10,48.4300
1902-06-11,48.5000
1902-06-12,48.3100
1902-06-13,48.3100
1902-06-14,48.3900
1902-06-16,48.2800
1902-06-17,48.2700
1902-06-18,47.9300
1902-06-19,47.5500
1902-06-20,47.4400
1902-06-21,47.4600
1902-06-23,47.0300
1902-06-24,46.6400
1902-06-25,46.7500
1902-06-26,46.9100
1902-06-27,46.6900
1902-06-28,46.7900
1902-06-30,47.1100
1902-07-01,47.0700
1902-07-02,47.4400
1902-07-03,47.5400
1902-07-04,47.5400
1902-07-05,47.5400
1902-07-07,47.6800
1902-07-08,47.2600
1902-07-09,47.0800
1902-07-10,47.3600
1902-07-11,47.2500
1902-07-12,47.2100
1902-07-14,47.3500
1902-07-15,47.4600
1902-07-16,48.0200
1902-07-17,48.2800
1902-07-18,48.3700
1902-07-19,48.3800
1902-07-21,48.3600
1902-07-22,48.6700
1902-07-23,48.7200
1902-07-24,48.6200
1902-07-25,48.7800
1902-07-26,48.7800
1902-07-28,49.2900
1902-07-29,48.7200
1902-07-30,48.7600
1902-07-31,48.2200
1902-08-01,48.2800
1902-08-02,48.2200
1902-08-04,48.3200
1902-08-05,48.4400
1902-08-06,48.6900
1902-08-07,48.7300
1902-08-08,48.7400
1902-08-09,48.7400
1902-08-11,48.4900
1902-08-12,48.4000
1902-08-13,48.7000
1902-08-14,48.9200
1902-08-15,48.7800
1902-08-16,48.7200
1902-08-18,48.6300
1902-08-19,48.6900
1902-08-20,48.5500
1902-08-21,47.8600
1902-08-22,48.2000
1902-08-23,48.2000
1902-08-25,48.2500
1902-08-26,48.2000
1902-08-27,48.4900
1902-08-28,48.5500
1902-08-29,48.5500
1902-08-30,48.5500
1902-09-01,48.5500
1902-09-02,48.7500
1902-09-03,48.8200
1902-09-04,48.7900
1902-09-05,48.9400
1902-09-06,48.7600
1902-09-08,49.1700
1902-09-09,49.1000
1902-09-10,49.0000
1902-09-11,48.8400
1902-09-12,48.3900
1902-09-13,48.5700
1902-09-15,48.4300
1902-09-16,48.6400
1902-09-17,49.0000
1902-09-18,49.2600
1902-09-19,49.6500
1902-09-20,49.3700
1902-09-22,49.0200
1902-09-23,47.9500
1902-09-24,47.9200
1902-09-25,48.2100
1902-09-26,48.6000
1902-09-27,48.5500
1902-09-29,46.9400
1902-09-30,48.4600
1902-10-01,48.6800
1902-10-02,48.6700
1902-10-03,48.7700
1902-10-04,48.1400
1902-10-06,47.0400
1902-10-07,46.7700
1902-10-08,47.0900
1902-10-09,47.6600
1902-10-10,47.4400
1902-10-11,46.7700
1902-10-13,47.0100
1902-10-14,47.6300
1902-10-15,47.8900
1902-10-16,48.4200
1902-10-17,48.7700
1902-10-18,48.7200
1902-10-20,48.7700
1902-10-21,48.2100
1902-10-22,48.2700
1902-10-23,48.1900
1902-10-24,47.8900
1902-10-25,48.6700
1902-10-27,48.3900
1902-10-28,48.2900
1902-10-29,47.7100
1902-10-30,47.9300
1902-10-31,48.3900
1902-11-01,48.2000
1902-11-03,48.0200
1902-11-04,48.0200
1902-11-05,47.2900
1902-11-06,47.1600
1902-11-07,47.0200
1902-11-08,46.0800
1902-11-10,45.6800
1902-11-11,44.6600
1902-11-12,45.1300
1902-11-13,45.2800
1902-11-14,44.4100
1902-11-15,45.1300
1902-11-17,45.5600
1902-11-18,45.1300
1902-11-19,45.1900
1902-11-20,45.4500
1902-11-21,46.1100
1902-11-22,46.0600
1902-11-24,46.0000
1902-11-25,45.5300
1902-11-26,44.9900
1902-11-27,44.9900
1902-11-28,45.5200
1902-11-29,45.4600
1902-12-01,45.8100
1902-12-02,45.5800
1902-12-03,45.4200
1902-12-04,45.3500
1902-12-05,45.2400
1902-12-06,45.2200
1902-12-08,45.5200
1902-12-09,45.5600
1902-12-10,44.4700
1902-12-11,43.9300
1902-12-12,44.0900
1902-12-13,43.8400
1902-12-15,43.6400
1902-12-16,43.7400
1902-12-17,44.0300
1902-12-18,44.8200
1902-12-19,44.9500
1902-12-20,45.3200
1902-12-22,45.9100
1902-12-23,45.4200
1902-12-24,45.8700
1902-12-25,45.8700
1902-12-26,46.3100
1902-12-27,46.6600
1902-12-29,46.3700
1902-12-30,46.8500
1902-12-31,47.1000
1903-01-01,47.1000
1903-01-02,47.3200
1903-01-03,47.3600
1903-01-05,47.9000
1903-01-06,48.2600
1903-01-07,48.1500
1903-01-08,48.5900
1903-01-09,48.5000
1903-01-10,48.2400
1903-01-12,48.0900
1903-01-13,47.6000
1903-01-14,47.5400
1903-01-15,47.2500
1903-01-16,47.4700
1903-01-17,47.6700
1903-01-19,47.2700
1903-01-20,47.0200
1903-01-21,47.6200
1903-01-22,47.4900
1903-01-23,47.1000
1903-01-24,47.1100
1903-01-26,47.5400
1903-01-27,47.8800
1903-01-28,47.8900
1903-01-29,48.0200
1903-01-30,47.5900
1903-01-31,47.7500
1903-02-02,48.0000
1903-02-03,48.3900
1903-02-04,48.6400
1903-02-05,48.7500
1903-02-06,48.6300
1903-02-07,48.6900
1903-02-09,49.1600
1903-02-10,49.2400
1903-02-11,49.2200
1903-02-12,49.2200
1903-02-13,49.0300
1903-02-14,49.1200
1903-02-16,49.5900
1903-02-17,49.5900
1903-02-18,49.3200
1903-02-19,48.8500
1903-02-20,49.2700
1903-02-21,49.2700
1903-02-23,49.2700
1903-02-24,49.4000
1903-02-25,49.1500
1903-02-26,48.7300
1903-02-27,48.4700
1903-02-28,48.4900
1903-03-02,48.3600
1903-03-03,48.1100
1903-03-04,48.2100
1903-03-05,47.4000
1903-03-06,47.4800
1903-03-07,46.9800
1903-03-09,47.1900
1903-03-10,46.8100
1903-03-11,47.0900
1903-03-12,46.8300
1903-03-13,46.9600
1903-03-14,47.1100
1903-03-16,47.0200
1903-03-17,47.2600
1903-03-18,47.5100
1903-03-19,47.9100
1903-03-20,48.1700
1903-03-21,48.1200
1903-03-23,47.9000
1903-03-24,47.2000
1903-03-25,46.8500
1903-03-26,46.9900
1903-03-27,46.4800
1903-03-28,46.4700
1903-03-30,46.0500
1903-03-31,46.6200
1903-04-01,46.5000
1903-04-02,45.8800
1903-04-03,45.8200
1903-04-04,45.6200
1903-04-06,45.7100
1903-04-07,45.4800
1903-04-08,45.6200
1903-04-09,45.6500
1903-04-10,45.6500
1903-04-11,45.6500
1903-04-13,44.5300
1903-04-14,45.5100
1903-04-15,45.5200
1903-04-16,46.0600
1903-04-17,46.7700
1903-04-18,46.9900
1903-04-20,47.2000
1903-04-21,47.2900
1903-04-22,47.2900
1903-04-23,47.0400
1903-04-24,46.9400
1903-04-25,46.7300
1903-04-27,46.5000
1903-04-28,46.7200
1903-04-29,46.9500
1903-04-30,46.7200
1903-05-01,46.7700
1903-05-02,46.7800
1903-05-04,46.9300
1903-05-05,46.8900
1903-05-06,46.8000
1903-05-07,46.5500
1903-05-08,46.6600
1903-05-09,46.5500
1903-05-11,46.7100
1903-05-12,46.5200
1903-05-13,46.6100
1903-05-14,46.2600
1903-05-15,46.1600
1903-05-16,45.9200
1903-05-18,45.5100
1903-05-19,45.6200
1903-05-20,44.8700
1903-05-21,45.3800
1903-05-22,45.8300
1903-05-23,44.9800
1903-05-25,44.4400
1903-05-26,45.0700
1903-05-27,44.8000
1903-05-28,44.3300
1903-05-29,44.1500
1903-05-30,44.1500
1903-06-01,43.6500
1903-06-02,43.8600
1903-06-03,43.8800
1903-06-04,43.1200
1903-06-05,42.8800
1903-06-06,42.8500
1903-06-08,42.4700
1903-06-09,42.0300
1903-06-10,41.6000
1903-06-11,42.6900
1903-06-12,43.5000
1903-06-13,43.1800
1903-06-15,42.3100
1903-06-16,42.3700
1903-06-17,42.1600
1903-06-18,41.6800
1903-06-19,42.1100
1903-06-20,41.8400
1903-06-22,41.5000
1903-06-23,42.2000
1903-06-24,42.2000
1903-06-25,41.9800
1903-06-26,41.9500
1903-06-27,42.2200
1903-06-29,43.0500
1903-06-30,43.2800
1903-07-01,43.0800
1903-07-02,42.5500
1903-07-03,42.6400
1903-07-04,42.6400
1903-07-06,42.5500
1903-07-07,42.3700
1903-07-08,42.4500
1903-07-09,41.7300
1903-07-10,41.4700
1903-07-11,40.9400
1903-07-13,41.1100
1903-07-14,40.2300
1903-07-15,39.8300
1903-07-16,39.6300
1903-07-17,40.0900
1903-07-18,39.6300
1903-07-20,38.6500
1903-07-21,37.6900
1903-07-22,38.1000
1903-07-23,37.2400
1903-07-24,36.5100
1903-07-25,35.9500
1903-07-27,36.7100
1903-07-28,37.7400
1903-07-29,37.3800
1903-07-30,37.1600
1903-07-31,37.1900
1903-08-01,37.1800
1903-08-03,37.0500
1903-08-04,36.0600
1903-08-05,35.1500
1903-08-06,36.1600
1903-08-07,35.6300
1903-08-08,34.7100
1903-08-10,35.2100
1903-08-11,35.6500
1903-08-12,36.8600
1903-08-13,37.6200
1903-08-14,38.6800
1903-08-15,38.8000
1903-08-17,39.4700
1903-08-18,39.2700
1903-08-19,37.6800
1903-08-20,37.9200
1903-08-21,37.6900
1903-08-22,37.8200
1903-08-24,37.6200
1903-08-25,38.2900
1903-08-26,38.3300
1903-08-27,38.3700
1903-08-28,38.8400
1903-08-29,38.9500
1903-08-31,38.9700
1903-09-01,38.6400
1903-09-02,38.5300
1903-09-03,37.9800
1903-09-04,38.0400
1903-09-05,38.0400
1903-09-07,38.0400
1903-09-08,37.7500
1903-09-09,37.6500
1903-09-10,37.3600
1903-09-11,37.3100
1903-09-12,37.2100
1903-09-14,36.7500
1903-09-15,36.8500
1903-09-16,36.5000
1903-09-17,36.2200
1903-09-18,35.7000
1903-09-19,35.5300
1903-09-21,35.4900
1903-09-22,35.4800
1903-09-23,34.9800
1903-09-24,34.1500
1903-09-25,34.1700
1903-09-26,33.8400
1903-09-28,33.0300
1903-09-29,34.1900
1903-09-30,33.5500
1903-10-01,34.4700
1903-10-02,34.8800
1903-10-03,34.8200
1903-10-05,34.4700
1903-10-06,34.6000
1903-10-07,34.4000
1903-10-08,33.3400
1903-10-09,33.2100
1903-10-10,32.7500
1903-10-12,31.9900
1903-10-13,31.6500
1903-10-14,31.0800
1903-10-15,30.9500
1903-10-16,32.5300
1903-10-17,33.0200
1903-10-19,31.6400
1903-10-20,32.7800
1903-10-21,33.0400
1903-10-22,32.8000
1903-10-23,32.6700
1903-10-24,32.5800
1903-10-26,33.2100
1903-10-27,33.2700
1903-10-28,33.3000
1903-10-29,33.1200
1903-10-30,32.8300
1903-10-31,33.0600
1903-11-02,33.3000
1903-11-03,33.3000
1903-11-04,32.8900
1903-11-05,31.9400
1903-11-06,32.1900
1903-11-07,32.0200
1903-11-09,30.8800
1903-11-10,31.7500
1903-11-11,31.3800
1903-11-12,31.4500
1903-11-13,31.8000
1903-11-14,31.6000
1903-11-16,31.7600
1903-11-17,31.8700
1903-11-18,32.3800
1903-11-19,32.6200
1903-11-20,32.3700
1903-11-21,32.3400
1903-11-23,32.6400
1903-11-24,31.9700
1903-11-25,32.1700
1903-11-26,32.1700
1903-11-27,32.4200
1903-11-28,32.3400
1903-11-30,32.4700
1903-12-01,32.4900
1903-12-02,33.3300
1903-12-03,33.8700
1903-12-04,34.0600
1903-12-05,33.7400
1903-12-07,34.7200
1903-12-08,34.6800
1903-12-09,34.6800
1903-12-10,33.9500
1903-12-11,33.7900
1903-12-12,33.7200
1903-12-14,34.2100
1903-12-15,34.3100
1903-12-16,34.3300
1903-12-17,34.2100
1903-12-18,34.5500
1903-12-19,34.6700
1903-12-21,34.3900
1903-12-22,34.1600
1903-12-23,34.8300
1903-12-24,34.9800
1903-12-25,34.9800
1903-12-26,34.9800
1903-12-28,35.6300
1903-12-29,36.1500
1903-12-30,35.9400
1903-12-31,35.9800
1904-01-01,35.9800
1904-01-02,34.7100
1904-01-04,34.9900
1904-01-05,35.2300
1904-01-06,34.4800
1904-01-07,34.5500
1904-01-08,35.1000
1904-01-09,35.1800
1904-01-11,35.0300
1904-01-12,34.8900
1904-01-13,34.9900
1904-01-14,35.0500
1904-01-15,35.1400
1904-01-16,35.2200
1904-01-18,35.7600
1904-01-19,35.6400
1904-01-20,35.5900
1904-01-21,36.1700
1904-01-22,36.5800
1904-01-23,36.5600
1904-01-25,36.3400
1904-01-26,36.7600
1904-01-27,36.9900
1904-01-28,36.2000
1904-01-29,35.9800
1904-01-30,35.8300
1904-02-01,35.9200
1904-02-02,35.6700
1904-02-03,35.4600
1904-02-04,35.4200
1904-02-05,35.0700
1904-02-06,34.9100
1904-02-08,35.2400
1904-02-09,34.4200
1904-02-10,34.9900
1904-02-11,35.2800
1904-02-12,35.2800
1904-02-13,35.2400
1904-02-15,35.7900
1904-02-16,35.4500
1904-02-17,35.2800
1904-02-18,35.0900
1904-02-19,34.8000
1904-02-20,34.6600
1904-02-22,34.6600
1904-02-23,34.3300
1904-02-24,34.2200
1904-02-25,34.7700
1904-02-26,34.5300
1904-02-27,34.4900
1904-02-29,34.8200
1904-03-01,35.0600
1904-03-02,35.0700
1904-03-03,35.1600
1904-03-04,35.0900
1904-03-05,34.6400
1904-03-07,34.5600
1904-03-08,34.9600
1904-03-09,34.4600
1904-03-10,34.3800
1904-03-11,34.0300
1904-03-12,34.0000
1904-03-14,34.0600
1904-03-15,34.9700
1904-03-16,34.9900
1904-03-17,35.3800
1904-03-18,35.1000
1904-03-19,35.7200
1904-03-21,35.3500
1904-03-22,35.5300
1904-03-23,35.6200
1904-03-24,35.2800
1904-03-25,35.2700
1904-03-26,35.3200
1904-03-28,35.6600
1904-03-29,35.6000
1904-03-30,35.7300
1904-03-31,35.9800
1904-04-01,35.9800
1904-04-02,35.9500
1904-04-04,35.6600
1904-04-05,35.8200
1904-04-06,36.1200
1904-04-07,36.6100
1904-04-08,36.3300
1904-04-09,36.3700
1904-04-11,36.6100
1904-04-12,36.3200
1904-04-13,36.4300
1904-04-14,36.2000
1904-04-15,36.1500
1904-04-16,36.1700
1904-04-18,36.1400
1904-04-19,35.8400
1904-04-20,35.6200
1904-04-21,35.9700
1904-04-22,35.9600
1904-04-23,35.9800
1904-04-25,35.6400
1904-04-26,35.7600
1904-04-27,35.8600
1904-04-28,35.7900
1904-04-29,35.8200
1904-04-30,35.7500
1904-05-02,35.4700
1904-05-03,35.4000
1904-05-04,35.6000
1904-05-05,35.5700
1904-05-06,35.6800
1904-05-07,35.6000
1904-05-09,35.6800
1904-05-10,35.4700
1904-05-11,35.3800
1904-05-12,35.1100
1904-05-13,34.9600
1904-05-14,34.9600
1904-05-16,34.8400
1904-05-17,34.9200
1904-05-18,34.7500
1904-05-19,34.7600
1904-05-20,34.8200
1904-05-21,35.2100
1904-05-23,35.5500
1904-05-24,35.1700
1904-05-25,35.2700
1904-05-26,35.3300
1904-05-27,35.3500
1904-05-28,35.3500
1904-05-30,35.3500
1904-05-31,35.2900
1904-06-01,35.3500
1904-06-02,35.2400
1904-06-03,35.2900
1904-06-04,35.2900
1904-06-06,35.2200
1904-06-07,35.3600
1904-06-08,35.6000
1904-06-09,35.6500
1904-06-10,35.9400
1904-06-11,35.9800
1904-06-13,35.8100
1904-06-14,35.9300
1904-06-15,35.7900
1904-06-16,35.7700
1904-06-17,35.7000
1904-06-18,35.8200
1904-06-20,35.8700
1904-06-21,35.9200
1904-06-22,36.2300
1904-06-23,36.2400
1904-06-24,36.1300
1904-06-25,35.9800
1904-06-27,36.1100
1904-06-28,35.9800
1904-06-29,35.9500
1904-06-30,36.0800
1904-07-01,36.1200
1904-07-02,36.1200
1904-07-04,36.1200
1904-07-05,36.3500
1904-07-06,36.6900
1904-07-07,36.6000
1904-07-08,36.9500
1904-07-09,37.2400
1904-07-11,37.1200
1904-07-12,37.6300
1904-07-13,37.9000
1904-07-14,38.0000
1904-07-15,38.1400
1904-07-16,38.4600
1904-07-18,38.4600
1904-07-19,38.8000
1904-07-20,38.6800
1904-07-21,38.4400
1904-07-22,38.5700
1904-07-23,38.9300
1904-07-25,38.8100
1904-07-26,38.2900
1904-07-27,38.4100
1904-07-28,38.3800
1904-07-29,38.1800
1904-07-30,38.1900
1904-08-01,38.6300
1904-08-02,38.5900
1904-08-03,38.6400
1904-08-04,38.6100
1904-08-05,38.7200
1904-08-06,38.7500
1904-08-08,38.6300
1904-08-09,38.8500
1904-08-10,38.9200
1904-08-11,39.0300
1904-08-12,39.1100
1904-08-13,39.5800
1904-08-15,39.5400
1904-08-16,39.2200
1904-08-17,39.6200
1904-08-18,39.7400
1904-08-19,39.3800
1904-08-20,39.0800
1904-08-22,38.9200
1904-08-23,39.4900
1904-08-24,39.6500
1904-08-25,39.8600
1904-08-26,39.8800
1904-08-27,39.9000
1904-08-29,40.0100
1904-08-30,39.8800
1904-08-31,39.9800
1904-09-01,40.2500
1904-09-02,40.4000
1904-09-03,40.4000
1904-09-05,40.4000
1904-09-06,40.5700
1904-09-07,40.7900
1904-09-08,40.9800
1904-09-09,41.4200
1904-09-10,42.0700
1904-09-12,41.3600
1904-09-13,41.2600
1904-09-14,41.8300
1904-09-15,41.5100
1904-09-16,41.9000
1904-09-17,41.4500
1904-09-19,41.4300
1904-09-20,40.7800
1904-09-21,41.0200
1904-09-22,40.8200
1904-09-23,41.2500
1904-09-24,41.3900
1904-09-26,41.6900
1904-09-27,41.8600
1904-09-28,42.0800
1904-09-29,41.8400
1904-09-30,42.1900
1904-10-01,42.5300
1904-10-03,42.9600
1904-10-04,42.6900
1904-10-05,42.6200
1904-10-06,42.1900
1904-10-07,42.4600
1904-10-08,42.6500
1904-10-10,43.0400
1904-10-11,43.2400
1904-10-12,43.3900
1904-10-13,44.0700
1904-10-14,44.9900
1904-10-15,45.4700
1904-10-17,45.4600
1904-10-18,45.5400
1904-10-19,45.2100
1904-10-20,45.5100
1904-10-21,45.6800
1904-10-22,46.1300
1904-10-24,46.2800
1904-10-25,45.9200
1904-10-26,45.8800
1904-10-27,45.4000
1904-10-28,46.4400
1904-10-29,47.2800
1904-10-31,46.1700
1904-11-01,46.6800
1904-11-02,47.4400
1904-11-03,47.5200
1904-11-04,47.8400
1904-11-05,47.8000
1904-11-07,48.5000
1904-11-08,48.5000
1904-11-09,49.1300
1904-11-10,49.5100
1904-11-11,49.8400
1904-11-12,49.9500
1904-11-14,50.3900
1904-11-15,50.6700
1904-11-16,50.6300
1904-11-17,51.3400
1904-11-18,51.0500
1904-11-19,51.2900
1904-11-21,51.7300
1904-11-22,51.1300
1904-11-23,51.2000
1904-11-24,51.2000
1904-11-25,51.8900
1904-11-26,52.4200
1904-11-28,53.0100
1904-11-29,53.0000
1904-11-30,52.7600
1904-12-01,52.7800
1904-12-02,53.0800
1904-12-03,53.3700
1904-12-05,53.6500
1904-12-06,53.1600
1904-12-07,50.5300
1904-12-08,49.8100
1904-12-09,50.7100
1904-12-10,51.2900
1904-12-12,48.1800
1904-12-13,48.6600
1904-12-14,48.4700
1904-12-15,48.8000
1904-12-16,50.3500
1904-12-17,50.1600
1904-12-19,50.1700
1904-12-20,50.6100
1904-12-21,50.0900
1904-12-22,49.7200
1904-12-23,50.1600
1904-12-24,50.1600
1904-12-26,50.1600
1904-12-27,50.6400
1904-12-28,51.4300
1904-12-29,52.0600
1904-12-30,51.3200
1904-12-31,50.9900
1905-01-02,50.9900
1905-01-03,51.5700
1905-01-04,51.4400
1905-01-05,51.4500
1905-01-06,50.8800
1905-01-07,50.7200
1905-01-09,50.9300
1905-01-10,51.3500
1905-01-11,51.3000
1905-01-12,50.9900
1905-01-13,51.5100
1905-01-14,51.7900
1905-01-16,51.9700
1905-01-17,51.7700
1905-01-18,52.0000
1905-01-19,51.7700
1905-01-20,51.7400
1905-01-21,51.3800
1905-01-23,50.8800
1905-01-24,50.8300
1905-01-25,50.3700
1905-01-26,51.3300
1905-01-27,51.5900
1905-01-28,51.8800
1905-01-30,51.8400
1905-01-31,52.2500
1905-02-01,51.9500
1905-02-02,52.1500
1905-02-03,52.3600
1905-02-04,52.4000
1905-02-06,52.6000
1905-02-07,53.2100
1905-02-08,53.1400
1905-02-09,52.9400
1905-02-10,53.6700
1905-02-11,53.7300
1905-02-13,53.7300
1905-02-14,53.8300
1905-02-15,53.8900
1905-02-16,53.9400
1905-02-17,54.1500
1905-02-18,54.3800
1905-02-20,54.9000
1905-02-21,55.3200
1905-02-22,55.3200
1905-02-23,55.1900
1905-02-24,55.7600
1905-02-25,55.7900
1905-02-27,55.4900
1905-02-28,55.0500
1905-03-01,55.7200
1905-03-02,56.2700
1905-03-03,55.6200
1905-03-04,55.7800
1905-03-06,55.9200
1905-03-07,55.6900
1905-03-08,55.8900
1905-03-09,56.6700
1905-03-10,57.0500
1905-03-11,56.9300
1905-03-13,57.3000
1905-03-14,57.2600
1905-03-15,57.0600
1905-03-16,57.0000
1905-03-17,56.5400
1905-03-18,56.6100
1905-03-20,57.1500
1905-03-21,56.7800
1905-03-22,56.0000
1905-03-23,56.7200
1905-03-24,58.0700
1905-03-25,57.7900
1905-03-27,57.5600
1905-03-28,57.2400
1905-03-29,57.6500
1905-03-30,58.0400
